x,y,z,estimate,variance
-170.00,-300.00,2320.00,0.78481,0.70429
-150.00,-300.00,2320.00,0.75065,0.60833
-130.00,-300.00,2320.00,2.01297,0.60033
-110.00,-300.00,2320.00,3.63374,0.48201
-90.00,-300.00,2320.00,2.78079,0.29884
-70.00,-300.00,2320.00,2.90983,0.55525
-50.00,-300.00,2320.00,2.29852,0.61074
-30.00,-300.00,2320.00,1.73817,0.49170
-10.00,-300.00,2320.00,1.14649,0.31113
10.00,-300.00,2320.00,1.31547,0.47117
30.00,-300.00,2320.00,1.17432,0.33799
50.00,-300.00,2320.00,1.34117,0.50140
70.00,-300.00,2320.00,4.32919,0.62825
90.00,-300.00,2320.00,7.36689,0.56484
110.00,-300.00,2320.00,7.69936,0.39279
130.00,-300.00,2320.00,7.65217,0.65114
150.00,-300.00,2320.00,8.32355,0.96788
170.00,-300.00,2320.00,9.88645,1.23777
190.00,-300.00,2320.00,10.24066,1.41283
210.00,-300.00,2320.00,2.91834,1.23111
230.00,-300.00,2320.00,1.42639,1.26116
250.00,-300.00,2320.00,1.54105,1.18320
270.00,-300.00,2320.00,1.84161,1.11798
290.00,-300.00,2320.00,0.57164,1.20900
310.00,-300.00,2320.00,0.62698,1.28940
330.00,-300.00,2320.00,0.70756,1.38360
350.00,-300.00,2320.00,0.75574,1.44553
370.00,-300.00,2320.00,0.76043,1.45841
390.00,-300.00,2320.00,0.76043,1.45841
410.00,-300.00,2320.00,0.76043,1.45841
430.00,-300.00,2320.00,0.76043,1.45841
450.00,-300.00,2320.00,0.76043,1.45841
-490.00,-280.00,2320.00,3.56287,1.62077
-470.00,-280.00,2320.00,2.65630,1.31733
-450.00,-280.00,2320.00,2.65630,1.31733
-430.00,-280.00,2320.00,2.68527,1.31914
-410.00,-280.00,2320.00,2.68527,1.31914
-390.00,-280.00,2320.00,2.68527,1.31914
-370.00,-280.00,2320.00,2.68527,1.31914
-350.00,-280.00,2320.00,3.07644,1.25198
-330.00,-280.00,2320.00,3.24170,1.23652
-310.00,-280.00,2320.00,3.73887,1.19904
-290.00,-280.00,2320.00,4.26614,1.20046
-270.00,-280.00,2320.00,4.47635,1.14184
-250.00,-280.00,2320.00,4.02875,1.08692
-230.00,-280.00,2320.00,3.25034,1.08201
-210.00,-280.00,2320.00,0.94114,1.13243
-190.00,-280.00,2320.00,0.90045,0.84708
-170.00,-280.00,2320.00,0.85284,0.58583
-150.00,-280.00,2320.00,0.86186,0.53089
-130.00,-280.00,2320.00,1.45719,0.56321
-110.00,-280.00,2320.00,2.32337,0.47144
-90.00,-280.00,2320.00,2.59921,0.47244
-70.00,-280.00,2320.00,2.57383,0.51344
-50.00,-280.00,2320.00,4.59713,0.66641
-30.00,-280.00,2320.00,3.39660,0.52763
-10.00,-280.00,2320.00,3.39228,0.45002
10.00,-280.00,2320.00,3.91076,0.51162
30.00,-280.00,2320.00,3.02116,0.51898
50.00,-280.00,2320.00,2.57200,0.56526
70.00,-280.00,2320.00,3.32589,0.77126
90.00,-280.00,2320.00,7.15354,0.81371
110.00,-280.00,2320.00,7.27147,0.73776
130.00,-280.00,2320.00,7.99267,0.86503
150.00,-280.00,2320.00,8.53372,1.08974
170.00,-280.00,2320.00,10.05041,1.30217
190.00,-280.00,2320.00,10.31242,1.43546
210.00,-280.00,2320.00,6.86055,1.24539
230.00,-280.00,2320.00,3.51131,1.17918
250.00,-280.00,2320.00,4.37702,1.18843
270.00,-280.00,2320.00,0.67818,1.32213
290.00,-280.00,2320.00,0.67524,1.32734
310.00,-280.00,2320.00,0.70863,1.37354
330.00,-280.00,2320.00,0.74789,1.42754
350.00,-280.00,2320.00,0.75992,1.45690
370.00,-280.00,2320.00,0.76043,1.45841
390.00,-280.00,2320.00,0.76043,1.45841
410.00,-280.00,2320.00,0.76043,1.45841
430.00,-280.00,2320.00,0.69623,1.32335
450.00,-280.00,2320.00,0.89722,1.31698
-490.00,-260.00,2320.00,3.77624,1.64833
-470.00,-260.00,2320.00,3.51599,1.32936
-450.00,-260.00,2320.00,3.51599,1.32936
-430.00,-260.00,2320.00,3.43882,1.33129
-410.00,-260.00,2320.00,3.43882,1.33129
-390.00,-260.00,2320.00,3.60691,1.33510
-370.00,-260.00,2320.00,3.60691,1.33510
-350.00,-260.00,2320.00,3.60691,1.33510
-330.00,-260.00,2320.00,3.31828,1.33313
-310.00,-260.00,2320.00,3.05254,1.23194
-290.00,-260.00,2320.00,3.33628,1.18611
-270.00,-260.00,2320.00,3.70995,1.12400
-250.00,-260.00,2320.00,3.43279,1.06526
-230.00,-260.00,2320.00,2.50373,1.00086
-210.00,-260.00,2320.00,0.96767,0.96450
-190.00,-260.00,2320.00,0.94926,0.79343
-170.00,-260.00,2320.00,0.93900,0.44485
-150.00,-260.00,2320.00,0.97686,0.37157
-130.00,-260.00,2320.00,1.02799,0.50328
-110.00,-260.00,2320.00,1.18335,0.32593
-90.00,-260.00,2320.00,1.46998,0.43331
-70.00,-260.00,2320.00,2.34815,0.31248
-50.00,-260.00,2320.00,3.90963,0.44952
-30.00,-260.00,2320.00,5.19557,0.38922
-10.00,-260.00,2320.00,6.02680,0.39722
10.00,-260.00,2320.00,6.41733,0.29452
30.00,-260.00,2320.00,5.32660,0.43825
50.00,-260.00,2320.00,5.33414,0.47303
70.00,-260.00,2320.00,4.84048,0.70671
90.00,-260.00,2320.00,7.26462,0.84695
110.00,-260.00,2320.00,7.22467,1.06401
130.00,-260.00,2320.00,8.41222,1.13217
150.00,-260.00,2320.00,6.79695,1.12277
170.00,-260.00,2320.00,6.86738,1.24493
190.00,-260.00,2320.00,7.46851,1.31765
210.00,-260.00,2320.00,4.99419,1.16380
230.00,-260.00,2320.00,3.81223,1.24064
250.00,-260.00,2320.00,4.33537,1.23271
270.00,-260.00,2320.00,1.53147,1.28831
290.00,-260.00,2320.00,0.74640,1.41989
310.00,-260.00,2320.00,0.75356,1.43831
330.00,-260.00,2320.00,0.75954,1.45577
350.00,-260.00,2320.00,0.76043,1.45841
370.00,-260.00,2320.00,0.76043,1.45841
390.00,-260.00,2320.00,0.69623,1.32335
410.00,-260.00,2320.00,0.89722,1.31698
430.00,-260.00,2320.00,0.83747,1.31733
450.00,-260.00,2320.00,0.76354,1.31914
-490.00,-240.00,2320.00,3.76914,1.70653
-470.00,-240.00,2320.00,2.98546,1.25202
-450.00,-240.00,2320.00,3.60691,1.33510
-430.00,-240.00,2320.00,3.60691,1.33510
-410.00,-240.00,2320.00,3.60691,1.33510
-390.00,-240.00,2320.00,3.21988,1.33925
-370.00,-240.00,2320.00,3.21988,1.33925
-350.00,-240.00,2320.00,2.93775,1.34286
-330.00,-240.00,2320.00,2.62541,1.25494
-310.00,-240.00,2320.00,2.73537,1.25049
-290.00,-240.00,2320.00,3.15313,1.21521
-270.00,-240.00,2320.00,3.32483,1.12088
-250.00,-240.00,2320.00,2.00774,1.05630
-230.00,-240.00,2320.00,1.80899,0.92057
-210.00,-240.00,2320.00,1.22321,0.91425
-190.00,-240.00,2320.00,1.03568,0.68013
-170.00,-240.00,2320.00,1.96823,0.54576
-150.00,-240.00,2320.00,1.07079,0.55634
-130.00,-240.00,2320.00,1.04222,0.61043
-110.00,-240.00,2320.00,2.36019,0.53171
-90.00,-240.00,2320.00,1.42038,0.55988
-70.00,-240.00,2320.00,3.90084,0.46688
-50.00,-240.00,2320.00,4.30469,0.55294
-30.00,-240.00,2320.00,5.27125,0.48869
-10.00,-240.00,2320.00,5.45349,0.48081
10.00,-240.00,2320.00,5.65666,0.50090
30.00,-240.00,2320.00,5.33134,0.46583
50.00,-240.00,2320.00,5.24448,0.42178
70.00,-240.00,2320.00,5.70837,0.71935
90.00,-240.00,2320.00,4.68062,0.84113
110.00,-240.00,2320.00,3.11125,1.01673
130.00,-240.00,2320.00,2.89700,1.04249
150.00,-240.00,2320.00,2.72980,1.16708
170.00,-240.00,2320.00,2.69386,1.32042
190.00,-240.00,2320.00,2.46181,1.29647
210.00,-240.00,2320.00,3.46951,1.31539
230.00,-240.00,2320.00,2.47508,1.24235
250.00,-240.00,2320.00,1.71446,1.25454
270.00,-240.00,2320.00,1.81300,1.25328
290.00,-240.00,2320.00,0.98423,1.25646
310.00,-240.00,2320.00,0.98273,1.31698
330.00,-240.00,2320.00,0.69623,1.32335
350.00,-240.00,2320.00,0.89722,1.31698
370.00,-240.00,2320.00,0.89722,1.31698
390.00,-240.00,2320.00,0.83747,1.31733
410.00,-240.00,2320.00,0.76354,1.31914
430.00,-240.00,2320.00,0.86721,1.32111
450.00,-240.00,2320.00,0.61732,1.32275
-510.00,-220.00,2320.00,1.03466,1.87002
-490.00,-220.00,2320.00,2.89185,1.37723
-470.00,-220.00,2320.00,2.85097,1.25554
-450.00,-220.00,2320.00,2.80079,1.25088
-430.00,-220.00,2320.00,2.52710,1.25859
-410.00,-220.00,2320.00,2.93775,1.34286
-390.00,-220.00,2320.00,2.65160,1.25389
-370.00,-220.00,2320.00,2.60314,1.25404
-350.00,-220.00,2320.00,2.45325,1.25581
-330.00,-220.00,2320.00,2.54586,1.25663
-310.00,-220.00,2320.00,3.53791,1.26153
-290.00,-220.00,2320.00,2.17298,1.30353
-270.00,-220.00,2320.00,2.15479,1.15451
-250.00,-220.00,2320.00,1.84172,0.94825
-230.00,-220.00,2320.00,1.17864,0.76424
-210.00,-220.00,2320.00,1.17639,0.56683
-190.00,-220.00,2320.00,2.19635,0.60000
-170.00,-220.00,2320.00,2.51523,0.58660
-150.00,-220.00,2320.00,2.31573,0.69632
-130.00,-220.00,2320.00,1.08385,0.88622
-110.00,-220.00,2320.00,3.59705,0.68186
-90.00,-220.00,2320.00,4.82254,0.50272
-70.00,-220.00,2320.00,5.03629,0.44457
-50.00,-220.00,2320.00,5.05644,0.60194
-30.00,-220.00,2320.00,5.40818,0.56326
-10.00,-220.00,2320.00,4.72004,0.51206
10.00,-220.00,2320.00,3.24920,0.56239
30.00,-220.00,2320.00,3.39624,0.51395
50.00,-220.00,2320.00,4.36337,0.62483
70.00,-220.00,2320.00,4.65274,0.75678
90.00,-220.00,2320.00,3.22171,0.85312
110.00,-220.00,2320.00,3.36300,0.68707
130.00,-220.00,2320.00,3.29222,0.73732
150.00,-220.00,2320.00,2.98831,0.95332
170.00,-220.00,2320.00,2.80499,1.19434
190.00,-220.00,2320.00,2.63802,1.37960
210.00,-220.00,2320.00,3.39486,1.30973
230.00,-220.00,2320.00,2.94863,1.25413
250.00,-220.00,2320.00,1.42955,1.25677
270.00,-220.00,2320.00,1.63295,1.25637
290.00,-220.00,2320.00,0.74060,1.26075
310.00,-220.00,2320.00,0.50755,1.32275
330.00,-220.00,2320.00,0.55424,1.24762
350.00,-220.00,2320.00,0.81820,1.24159
370.00,-220.00,2320.00,0.76354,1.31914
390.00,-220.00,2320.00,0.86721,1.32111
410.00,-220.00,2320.00,0.61732,1.32275
430.00,-220.00,2320.00,0.50400,1.32380
450.00,-220.00,2320.00,0.42652,1.32380
-510.00,-200.00,2320.00,1.66687,1.73778
-490.00,-200.00,2320.00,2.93046,1.25942
-470.00,-200.00,2320.00,2.85702,1.24369
-450.00,-200.00,2320.00,3.17926,1.20376
-430.00,-200.00,2320.00,2.81222,1.25262
-410.00,-200.00,2320.00,2.11654,1.20414
-390.00,-200.00,2320.00,2.27628,1.25250
-370.00,-200.00,2320.00,2.37556,1.25191
-350.00,-200.00,2320.00,2.92067,1.23140
-330.00,-200.00,2320.00,1.89434,1.29684
-310.00,-200.00,2320.00,2.01685,1.30259
-290.00,-200.00,2320.00,1.92712,1.26621
-270.00,-200.00,2320.00,1.96781,1.16139
-250.00,-200.00,2320.00,1.30063,0.98908
-230.00,-200.00,2320.00,1.20758,0.65887
-210.00,-200.00,2320.00,1.46380,0.32849
-190.00,-200.00,2320.00,3.24912,0.34891
-170.00,-200.00,2320.00,3.93576,0.43084
-150.00,-200.00,2320.00,2.82988,0.75582
-130.00,-200.00,2320.00,4.65078,0.85725
-110.00,-200.00,2320.00,4.62490,0.81007
-90.00,-200.00,2320.00,5.65468,0.49437
-70.00,-200.00,2320.00,5.67354,0.41396
-50.00,-200.00,2320.00,5.54138,0.56459
-30.00,-200.00,2320.00,4.56979,0.50133
-10.00,-200.00,2320.00,3.77207,0.32170
10.00,-200.00,2320.00,2.81433,0.37924
30.00,-200.00,2320.00,2.51836,0.43375
50.00,-200.00,2320.00,3.06718,0.74102
70.00,-200.00,2320.00,3.14763,0.80944
90.00,-200.00,2320.00,3.27540,0.68252
110.00,-200.00,2320.00,3.40341,0.37169
130.00,-200.00,2320.00,3.65048,0.49170
150.00,-200.00,2320.00,3.18006,0.81999
170.00,-200.00,2320.00,2.87061,1.12085
190.00,-200.00,2320.00,2.66560,1.34563
210.00,-200.00,2320.00,2.50826,1.30403
230.00,-200.00,2320.00,2.90063,1.25529
250.00,-200.00,2320.00,1.92192,1.26347
270.00,-200.00,2320.00,1.65839,1.25599
290.00,-200.00,2320.00,1.02052,1.25450
310.00,-200.00,2320.00,0.44229,1.32275
330.00,-200.00,2320.00,0.39401,1.24837
350.00,-200.00,2320.00,0.57530,1.24250
370.00,-200.00,2320.00,0.73501,1.24235
390.00,-200.00,2320.00,0.53128,1.24366
410.00,-200.00,2320.00,0.42531,1.32417
430.00,-200.00,2320.00,0.42652,1.32380
450.00,-200.00,2320.00,0.54321,1.32111
-510.00,-180.00,2320.00,2.05181,1.34505
-490.00,-180.00,2320.00,2.06406,1.33566
-470.00,-180.00,2320.00,2.06406,1.33566
-450.00,-180.00,2320.00,2.06406,1.33566
-430.00,-180.00,2320.00,3.59240,1.24866
-410.00,-180.00,2320.00,2.34802,1.17243
-390.00,-180.00,2320.00,2.37188,1.25294
-370.00,-180.00,2320.00,1.61815,1.31707
-350.00,-180.00,2320.00,1.58963,1.32450
-330.00,-180.00,2320.00,1.45715,1.32530
-310.00,-180.00,2320.00,0.68561,1.39704
-290.00,-180.00,2320.00,0.70745,1.34881
-270.00,-180.00,2320.00,1.03991,1.17332
-250.00,-180.00,2320.00,1.08412,0.91172
-230.00,-180.00,2320.00,1.10369,0.64049
-210.00,-180.00,2320.00,1.44739,0.48606
-190.00,-180.00,2320.00,3.20050,0.42586
-170.00,-180.00,2320.00,3.29842,0.48393
-150.00,-180.00,2320.00,3.06028,0.77323
-130.00,-180.00,2320.00,3.50594,0.91376
-110.00,-180.00,2320.00,4.11941,0.84149
-90.00,-180.00,2320.00,4.67962,0.66156
-70.00,-180.00,2320.00,4.81236,0.65731
-50.00,-180.00,2320.00,5.93268,0.66582
-30.00,-180.00,2320.00,5.93825,0.53556
-10.00,-180.00,2320.00,4.61436,0.43753
10.00,-180.00,2320.00,3.17908,0.51378
30.00,-180.00,2320.00,2.81391,0.63255
50.00,-180.00,2320.00,1.58666,0.76970
70.00,-180.00,2320.00,2.20528,0.78404
90.00,-180.00,2320.00,3.26020,0.74754
110.00,-180.00,2320.00,3.45075,0.51866
130.00,-180.00,2320.00,3.50615,0.59377
150.00,-180.00,2320.00,3.10567,0.86886
170.00,-180.00,2320.00,2.84649,1.14699
190.00,-180.00,2320.00,2.65574,1.35778
210.00,-180.00,2320.00,2.07460,1.24688
230.00,-180.00,2320.00,2.92732,1.25198
250.00,-180.00,2320.00,1.84747,1.25855
270.00,-180.00,2320.00,2.37258,1.34090
290.00,-180.00,2320.00,2.60227,1.33818
310.00,-180.00,2320.00,1.25764,1.25719
330.00,-180.00,2320.00,0.63832,1.24174
350.00,-180.00,2320.00,0.67394,1.24665
370.00,-180.00,2320.00,0.60554,1.24837
390.00,-180.00,2320.00,0.47394,1.24877
410.00,-180.00,2320.00,0.57520,1.24837
430.00,-180.00,2320.00,0.65883,1.24159
450.00,-180.00,2320.00,0.56120,1.31914
-510.00,-160.00,2320.00,2.06406,1.33566
-490.00,-160.00,2320.00,2.06406,1.33566
-470.00,-160.00,2320.00,2.11018,1.33935
-450.00,-160.00,2320.00,2.11018,1.33935
-430.00,-160.00,2320.00,2.11018,1.33935
-410.00,-160.00,2320.00,1.58167,1.25791
-390.00,-160.00,2320.00,1.43142,1.24284
-370.00,-160.00,2320.00,0.69205,1.45841
-350.00,-160.00,2320.00,0.75125,1.45841
-330.00,-160.00,2320.00,0.53827,1.45841
-310.00,-160.00,2320.00,0.53150,1.45716
-290.00,-160.00,2320.00,0.61747,1.37406
-270.00,-160.00,2320.00,0.55445,1.16575
-250.00,-160.00,2320.00,0.71023,0.87548
-230.00,-160.00,2320.00,0.88050,0.55779
-210.00,-160.00,2320.00,1.43591,0.38016
-190.00,-160.00,2320.00,2.04023,0.30650
-170.00,-160.00,2320.00,2.57238,0.50473
-150.00,-160.00,2320.00,3.00548,0.79198
-130.00,-160.00,2320.00,2.85287,0.91143
-110.00,-160.00,2320.00,4.10459,0.91772
-90.00,-160.00,2320.00,4.00651,0.78169
-70.00,-160.00,2320.00,3.97250,0.81212
-50.00,-160.00,2320.00,6.42420,0.73567
-30.00,-160.00,2320.00,6.76531,0.50721
-10.00,-160.00,2320.00,5.40163,0.31569
10.00,-160.00,2320.00,5.22490,0.58916
30.00,-160.00,2320.00,2.08213,0.66773
50.00,-160.00,2320.00,0.91436,0.70739
70.00,-160.00,2320.00,1.07222,0.77235
90.00,-160.00,2320.00,2.16979,0.78881
110.00,-160.00,2320.00,3.23626,0.85788
130.00,-160.00,2320.00,3.08065,0.89301
150.00,-160.00,2320.00,2.85579,1.05812
170.00,-160.00,2320.00,2.75083,1.25536
190.00,-160.00,2320.00,2.61285,1.40657
210.00,-160.00,2320.00,1.93338,1.25121
230.00,-160.00,2320.00,2.87607,1.24816
250.00,-160.00,2320.00,1.87835,1.26814
270.00,-160.00,2320.00,2.36541,1.33881
290.00,-160.00,2320.00,2.60227,1.33818
310.00,-160.00,2320.00,1.65833,1.33594
330.00,-160.00,2320.00,0.97410,1.31698
350.00,-160.00,2320.00,1.05604,1.31914
370.00,-160.00,2320.00,0.98396,1.32111
390.00,-160.00,2320.00,0.69970,1.32380
410.00,-160.00,2320.00,0.69153,1.32417
430.00,-160.00,2320.00,0.85207,1.32275
450.00,-160.00,2320.00,0.87455,1.31914
-510.00,-140.00,2320.00,2.11018,1.33935
-490.00,-140.00,2320.00,2.11018,1.33935
-470.00,-140.00,2320.00,1.87814,1.34334
-450.00,-140.00,2320.00,1.87814,1.34334
-430.00,-140.00,2320.00,1.87814,1.34334
-410.00,-140.00,2320.00,1.87814,1.34334
-390.00,-140.00,2320.00,1.41002,1.25190
-370.00,-140.00,2320.00,1.55759,1.31733
-350.00,-140.00,2320.00,0.75125,1.45841
-330.00,-140.00,2320.00,0.53827,1.45841
-310.00,-140.00,2320.00,0.53134,1.45732
-290.00,-140.00,2320.00,0.61729,1.37674
-270.00,-140.00,2320.00,0.55281,1.17166
-250.00,-140.00,2320.00,0.70588,0.88624
-230.00,-140.00,2320.00,0.88943,0.57971
-210.00,-140.00,2320.00,1.16686,0.43945
-190.00,-140.00,2320.00,1.92634,0.55504
-170.00,-140.00,2320.00,2.03586,0.70048
-150.00,-140.00,2320.00,2.84004,0.90399
-130.00,-140.00,2320.00,7.93151,0.82854
-110.00,-140.00,2320.00,8.36526,0.81048
-90.00,-140.00,2320.00,6.67185,0.74405
-70.00,-140.00,2320.00,3.32649,0.75304
-50.00,-140.00,2320.00,6.23989,0.71337
-30.00,-140.00,2320.00,6.45946,0.55345
-10.00,-140.00,2320.00,5.33583,0.49740
10.00,-140.00,2320.00,3.75284,0.61653
30.00,-140.00,2320.00,0.17919,0.67723
50.00,-140.00,2320.00,0.05155,0.52605
70.00,-140.00,2320.00,0.12820,0.69690
90.00,-140.00,2320.00,0.53887,0.79215
110.00,-140.00,2320.00,1.65017,0.82408
130.00,-140.00,2320.00,1.80129,0.86014
150.00,-140.00,2320.00,2.34661,1.00740
170.00,-140.00,2320.00,2.80448,1.17118
190.00,-140.00,2320.00,2.88052,1.29276
210.00,-140.00,2320.00,2.22681,1.23835
230.00,-140.00,2320.00,1.24183,1.21111
250.00,-140.00,2320.00,2.07324,1.26390
270.00,-140.00,2320.00,1.49303,1.26636
290.00,-140.00,2320.00,1.31256,1.27347
310.00,-140.00,2320.00,1.06104,1.34690
330.00,-140.00,2320.00,0.97410,1.31698
350.00,-140.00,2320.00,1.15006,1.31733
370.00,-140.00,2320.00,1.05604,1.31914
390.00,-140.00,2320.00,0.87284,1.32275
410.00,-140.00,2320.00,0.69970,1.32380
430.00,-140.00,2320.00,0.72694,1.32380
450.00,-140.00,2320.00,0.91939,1.32111
-510.00,-120.00,2320.00,1.87814,1.34334
-490.00,-120.00,2320.00,1.87814,1.34334
-470.00,-120.00,2320.00,1.87814,1.34334
-450.00,-120.00,2320.00,1.76073,1.34736
-430.00,-120.00,2320.00,1.76073,1.34736
-410.00,-120.00,2320.00,1.76073,1.34736
-390.00,-120.00,2320.00,1.76837,1.35120
-370.00,-120.00,2320.00,1.21930,1.25444
-350.00,-120.00,2320.00,1.62567,1.31733
-330.00,-120.00,2320.00,0.53827,1.45841
-310.00,-120.00,2320.00,0.53110,1.45839
-290.00,-120.00,2320.00,0.60846,1.41397
-270.00,-120.00,2320.00,0.52081,1.26001
-250.00,-120.00,2320.00,0.64128,1.04601
-230.00,-120.00,2320.00,0.67843,0.84995
-210.00,-120.00,2320.00,0.86490,0.78948
-190.00,-120.00,2320.00,1.58109,0.87954
-170.00,-120.00,2320.00,1.91698,0.99782
-150.00,-120.00,2320.00,9.29220,0.84529
-130.00,-120.00,2320.00,11.34987,0.79199
-110.00,-120.00,2320.00,12.14544,0.70143
-90.00,-120.00,2320.00,9.26441,0.67422
-70.00,-120.00,2320.00,4.04572,0.61615
-50.00,-120.00,2320.00,4.78868,0.55587
-30.00,-120.00,2320.00,4.75010,0.47650
-10.00,-120.00,2320.00,3.41699,0.52274
10.00,-120.00,2320.00,1.64420,0.58753
30.00,-120.00,2320.00,0.17769,0.45058
50.00,-120.00,2320.00,0.15096,0.43720
70.00,-120.00,2320.00,0.27792,0.67014
90.00,-120.00,2320.00,0.44414,0.62501
110.00,-120.00,2320.00,0.58904,0.59753
130.00,-120.00,2320.00,0.80548,0.70941
150.00,-120.00,2320.00,1.07461,0.97708
170.00,-120.00,2320.00,1.00636,1.21936
190.00,-120.00,2320.00,1.10096,1.39854
210.00,-120.00,2320.00,1.08580,1.31503
230.00,-120.00,2320.00,0.82836,1.26220
250.00,-120.00,2320.00,0.79781,1.25550
270.00,-120.00,2320.00,0.58792,1.25687
290.00,-120.00,2320.00,0.61174,1.25991
310.00,-120.00,2320.00,0.69925,1.31733
330.00,-120.00,2320.00,0.71238,1.31698
350.00,-120.00,2320.00,0.74555,1.24572
370.00,-120.00,2320.00,1.05604,1.31914
390.00,-120.00,2320.00,0.98396,1.32111
410.00,-120.00,2320.00,0.69970,1.32380
430.00,-120.00,2320.00,0.69153,1.32417
450.00,-120.00,2320.00,0.85207,1.32275
-510.00,-100.00,2320.00,1.76073,1.34736
-490.00,-100.00,2320.00,1.76073,1.34736
-470.00,-100.00,2320.00,1.76073,1.34736
-450.00,-100.00,2320.00,1.76073,1.34736
-430.00,-100.00,2320.00,1.76837,1.35120
-410.00,-100.00,2320.00,1.76837,1.35120
-390.00,-100.00,2320.00,1.76837,1.35120
-370.00,-100.00,2320.00,1.58522,1.35485
-350.00,-100.00,2320.00,1.11476,1.32275
-330.00,-100.00,2320.00,1.55166,1.31914
-310.00,-100.00,2320.00,0.53124,1.45841
-290.00,-100.00,2320.00,0.78378,1.31806
-270.00,-100.00,2320.00,0.86928,1.23028
-250.00,-100.00,2320.00,0.76263,1.08464
-230.00,-100.00,2320.00,0.92385,0.94530
-210.00,-100.00,2320.00,0.97787,0.88346
-190.00,-100.00,2320.00,1.01011,0.93629
-170.00,-100.00,2320.00,8.54457,1.11784
-150.00,-100.00,2320.00,9.83555,0.84867
-130.00,-100.00,2320.00,12.55960,0.56330
-110.00,-100.00,2320.00,14.46695,0.35794
-90.00,-100.00,2320.00,10.79972,0.48956
-70.00,-100.00,2320.00,6.08960,0.37271
-50.00,-100.00,2320.00,4.34026,0.38983
-30.00,-100.00,2320.00,4.32733,0.39038
-10.00,-100.00,2320.00,3.33286,0.36680
10.00,-100.00,2320.00,2.28644,0.35748
30.00,-100.00,2320.00,0.74437,0.34676
50.00,-100.00,2320.00,0.59483,0.51617
70.00,-100.00,2320.00,0.53908,0.65537
90.00,-100.00,2320.00,1.26229,0.60192
110.00,-100.00,2320.00,1.41309,0.29427
130.00,-100.00,2320.00,1.46411,0.54426
150.00,-100.00,2320.00,1.79950,0.89458
170.00,-100.00,2320.00,1.72474,1.20356
190.00,-100.00,2320.00,1.47068,1.39846
210.00,-100.00,2320.00,1.13218,1.45749
230.00,-100.00,2320.00,0.63781,1.20711
250.00,-100.00,2320.00,0.51914,1.26061
270.00,-100.00,2320.00,0.35476,1.26476
290.00,-100.00,2320.00,0.35533,1.32380
310.00,-100.00,2320.00,0.44150,1.32275
330.00,-100.00,2320.00,0.58519,1.26048
350.00,-100.00,2320.00,0.48197,1.25361
370.00,-100.00,2320.00,0.54345,1.20272
390.00,-100.00,2320.00,0.80327,1.24170
410.00,-100.00,2320.00,0.86017,1.24220
430.00,-100.00,2320.00,0.76621,1.24250
450.00,-100.00,2320.00,0.81497,1.24220
-510.00,-80.00,2320.00,1.76073,1.34736
-490.00,-80.00,2320.00,1.76837,1.35120
-470.00,-80.00,2320.00,1.76837,1.35120
-450.00,-80.00,2320.00,1.76837,1.35120
-430.00,-80.00,2320.00,1.76837,1.35120
-410.00,-80.00,2320.00,1.58522,1.35485
-390.00,-80.00,2320.00,1.58522,1.35485
-370.00,-80.00,2320.00,1.43622,1.35891
-350.00,-80.00,2320.00,1.81195,1.26602
-330.00,-80.00,2320.00,1.82881,1.32417
-310.00,-80.00,2320.00,1.85146,1.32335
-290.00,-80.00,2320.00,1.30430,1.44880
-270.00,-80.00,2320.00,1.35707,1.34142
-250.00,-80.00,2320.00,1.31345,1.14903
-230.00,-80.00,2320.00,1.40920,0.93650
-210.00,-80.00,2320.00,1.42419,0.80232
-190.00,-80.00,2320.00,1.30560,0.84626
-170.00,-80.00,2320.00,1.77280,0.81968
-150.00,-80.00,2320.00,5.97044,0.71537
-130.00,-80.00,2320.00,9.06763,0.49310
-110.00,-80.00,2320.00,11.79400,0.43790
-90.00,-80.00,2320.00,10.83279,0.57989
-70.00,-80.00,2320.00,7.38575,0.58471
-50.00,-80.00,2320.00,4.43075,0.61362
-30.00,-80.00,2320.00,3.92604,0.60463
-10.00,-80.00,2320.00,2.94118,0.46943
10.00,-80.00,2320.00,2.39132,0.39035
30.00,-80.00,2320.00,1.90763,0.36591
