x,y,z,clay,chalcosite,bornite,chalcopyrite
-108.417504,-8.674709,2394.911997,1.055894,0.001931,0.005251,0.856713
-110.014959,-8.650093,2390.174115,1.515884,0.002093,0.006444,0.831921
-111.612415,-8.625477,2385.436233,0.554333,0.001954,0.019092,1.060444
-113.209870,-8.600861,2380.698350,0.762952,0.002011,0.068517,1.361152
-114.807326,-8.576244,2375.960468,1.723071,0.005055,0.013957,2.014168
-116.404782,-8.551628,2371.222585,0.004768,0.001958,0.005270,1.809414
-118.002237,-8.527012,2366.484703,0.116670,0.002030,0.119892,2.554079
-119.599693,-8.502396,2361.746820,0.399710,0.002217,0.005907,2.985830
-121.197148,-8.477779,2357.008938,0.129147,0.002050,0.007136,2.200604
-122.794604,-8.453163,2352.271056,0.451013,0.002023,0.005196,2.392893
-124.392059,-8.428547,2347.533173,0.451013,0.002023,0.005196,2.392893
-125.989515,-8.403931,2342.795291,0.150360,0.001964,0.005022,2.127171
-127.586970,-8.379314,2338.057408,1.716830,0.001742,0.060645,1.981966
-129.184426,-8.354698,2333.319526,1.553057,0.001780,0.509187,2.439286
-130.781881,-8.330082,2328.581643,5.358787,0.001952,0.110911,3.046075
-132.379337,-8.305466,2323.843761,7.775047,0.001932,0.365577,3.597578
-133.976792,-8.280849,2319.105879,8.410952,0.001948,0.674030,3.989686
-135.574248,-8.256233,2314.367996,4.822684,0.002031,0.071710,4.509100
-137.171703,-8.231617,2309.630114,4.085621,0.002008,0.372862,3.683947
-138.769159,-8.207001,2304.892231,4.313084,0.002095,0.500821,3.892464
-140.366614,-8.182384,2300.154349,3.979122,0.001934,0.446308,3.795654
-141.964070,-8.157768,2295.416467,5.047077,0.002059,0.920068,2.719894
-143.561525,-8.133152,2290.678584,3.711840,0.004104,1.329139,2.885624
-145.158981,-8.108536,2285.940702,3.382639,0.001937,0.931890,2.882098
-146.756436,-8.083919,2281.202819,6.471107,0.002059,0.966642,2.665902
-148.353892,-8.059303,2276.464937,3.527164,0.001782,0.441451,2.194047
-149.951347,-8.034687,2271.727054,5.626255,0.002104,0.921962,1.007945
-151.548803,-8.010071,2266.989172,3.513795,0.004092,0.570452,0.821438
-153.146259,-7.985454,2262.251290,5.583405,0.003994,0.496339,0.814877
-154.743714,-7.960838,2257.513407,5.583405,0.003994,0.496339,0.814877
-156.341170,-7.936222,2252.775525,3.652052,0.020586,0.011072,1.156984
-157.938625,-7.911606,2248.037642,5.030525,0.016498,0.010162,0.942723
-159.536081,-7.886990,2243.299760,9.642718,0.003846,0.029761,1.158777
-161.133536,-7.862373,2238.561877,7.445219,0.007646,0.260131,1.732527
-162.730992,-7.837757,2233.823995,10.269885,0.004584,0.277809,1.528057
-164.328447,-7.813141,2229.086113,4.025530,0.019947,0.228501,1.889097
-165.925903,-7.788525,2224.348230,4.802414,0.003545,0.411535,1.524252
-167.523358,-7.763908,2219.610348,2.570576,0.013967,0.401461,1.342197
-169.120814,-7.739292,2214.872465,3.444413,0.002169,0.537532,1.751513
-170.718269,-7.714676,2210.134583,4.800662,0.001968,0.127679,1.830071
-172.315725,-7.690060,2205.396700,2.468126,0.001974,0.055083,1.293437
-173.913180,-7.665443,2200.658818,2.343370,0.002131,0.344459,1.017044
-175.510636,-7.640827,2195.920936,3.082602,0.001747,0.901773,1.952060
-177.108091,-7.616211,2191.183053,3.442117,0.002071,1.317243,1.086790
-178.705547,-7.591595,2186.445171,2.815942,0.001937,1.628818,1.443854
-180.303002,-7.566978,2181.707288,1.248735,0.001807,1.251696,1.514901
3.606769,-5.847138,2551.124080,5.574954,0.000492,0.000501,0.204550
2.500314,-5.881241,2546.248160,3.107662,0.003516,0.002393,1.216189
1.393859,-5.915343,2541.372240,2.601585,0.003483,0.002031,1.208261
0.287404,-5.949445,2536.496321,1.026730,0.003538,0.001974,1.344798
-0.819051,-5.983547,2531.620401,1.218174,0.003558,0.001986,1.318172
-1.925506,-6.017650,2526.744481,0.844764,0.003832,0.002393,1.606868
-3.031961,-6.051752,2521.868561,2.819413,0.003326,0.001946,1.316488
-4.138416,-6.085854,2516.992641,1.709592,0.003384,0.001985,1.368264
-5.244871,-6.119956,2512.116721,4.417656,0.003206,0.001937,0.698973
-6.351326,-6.154059,2507.240801,4.633013,0.003518,0.002385,0.625897
-7.457781,-6.188161,2502.364882,4.678773,0.003396,0.059684,0.787690
-8.564236,-6.222263,2497.488962,3.718937,0.003421,0.265111,0.672270
-9.670690,-6.256365,2492.613042,3.718937,0.003421,0.265111,0.672270
-10.777145,-6.290468,2487.737122,2.162313,0.003724,0.004261,0.730250
-11.883600,-6.324570,2482.861202,2.265290,0.003558,0.004317,0.737093
-12.990055,-6.358672,2477.985282,2.836246,0.003515,0.187224,0.505007
-14.096510,-6.392775,2473.109362,1.770273,0.003506,0.002348,0.405608
-15.202965,-6.426877,2468.233442,1.406055,0.003322,0.255331,0.372131
-16.309420,-6.460979,2463.357523,1.652990,0.003883,0.039122,0.351399
-17.415875,-6.495081,2458.481603,0.867599,0.014547,0.122629,0.327497
-18.522330,-6.529184,2453.605683,0.664358,0.125978,0.003992,0.127275
-19.628785,-6.563286,2448.729763,0.453542,0.103503,0.002051,0.132254
-20.735240,-6.597388,2443.853843,1.399053,0.050120,0.002425,0.304419
-21.841695,-6.631490,2438.977923,2.060946,0.013548,0.002042,0.243739
-22.948150,-6.665593,2434.102003,3.064083,0.102278,0.002279,0.086750
-24.054605,-6.699695,2429.226084,2.553847,0.032944,0.001993,0.115607
-25.161060,-6.733797,2424.350164,3.196255,0.007831,0.002256,0.326229
-26.267514,-6.767900,2419.474244,1.542207,0.026732,0.002069,0.430455
-27.373969,-6.802002,2414.598324,0.162696,0.140245,0.003856,0.292825
-28.480424,-6.836104,2409.722404,0.825923,0.041733,0.001955,0.464624
-29.586879,-6.870206,2404.846484,0.291465,0.463158,0.003276,0.796782
-30.693334,-6.904309,2399.970564,0.005204,0.506746,0.003450,0.756476
-31.799789,-6.938411,2395.094645,0.515243,0.071307,0.003618,1.056234
-32.906244,-6.972513,2390.218725,1.930382,0.009818,0.003589,1.099186
-34.012699,-7.006615,2385.342805,3.092744,0.010441,0.003764,1.252878
-35.119154,-7.040718,2380.466885,0.336245,0.050964,0.003625,1.358280
-36.225609,-7.074820,2375.590965,0.644398,0.135073,0.003463,1.069208
-37.332064,-7.108922,2370.715045,0.257857,0.532135,0.003484,0.803808
-38.438519,-7.143024,2365.839125,0.761902,0.335771,0.003591,0.854829
-39.544974,-7.177127,2360.963205,1.160780,0.049456,0.007273,1.662787
39.421708,-5.805207,2545.196250,0.841742,0.000472,0.022417,0.305155
38.034650,-5.812477,2540.392500,1.017433,0.003459,0.003861,1.102755
36.647592,-5.819746,2535.588749,0.135307,0.005980,0.160171,0.987776
35.260533,-5.827016,2530.784999,0.029741,0.003590,0.244291,1.115924
33.873475,-5.834285,2525.981249,0.732512,0.003211,0.053292,1.638747
32.486416,-5.841555,2521.177499,0.464840,0.003535,0.209288,1.702292
31.099358,-5.848825,2516.373749,0.575380,0.003417,0.252845,1.474694
29.712299,-5.856094,2511.569998,1.301515,0.003220,0.123325,1.230008
28.325241,-5.863364,2506.766248,1.607227,0.003513,0.062010,1.238149
26.938182,-5.870633,2501.962498,0.578600,0.003209,0.204610,1.264581
25.551124,-5.877903,2497.158748,0.607286,0.003792,0.239837,0.980294
24.164066,-5.885173,2492.354998,1.142938,0.003643,0.378220,1.069985
22.777007,-5.892442,2487.551247,1.142938,0.003643,0.378220,1.069985
21.389949,-5.899712,2482.747497,1.233773,0.007269,0.316081,0.567059
20.002890,-5.906981,2477.943747,1.950410,0.003621,0.285952,0.687444
18.615832,-5.914251,2473.139997,1.663529,0.003336,0.094067,0.442652
17.228773,-5.921521,2468.336247,4.564685,0.003552,0.024238,0.386365
15.841715,-5.928790,2463.532496,8.681236,0.003422,0.004243,0.324654
14.454656,-5.936060,2458.728746,11.285733,0.003748,0.219281,0.431203
13.067598,-5.943329,2453.924996,17.528296,0.003146,0.219438,0.185097
11.680540,-5.950599,2449.121246,6.756578,0.014029,0.005490,0.077864
10.293481,-5.957869,2444.317495,3.004611,0.020967,0.022084,0.100567
8.906423,-5.965138,2439.513745,2.909889,0.251724,0.003878,0.053671
7.519364,-5.972408,2434.709995,2.990734,0.178449,0.007355,0.054587
6.132306,-5.979677,2429.906245,0.451270,0.593250,0.105003,0.124452
4.745247,-5.986947,2425.102495,0.643843,0.020198,0.002056,0.270942
3.358189,-5.994217,2420.298744,0.877831,0.265366,0.004346,0.134784
1.971130,-6.001486,2415.494994,1.135414,0.246409,0.002287,0.126457
0.584072,-6.008756,2410.691244,1.586632,0.050286,0.002031,0.198948
-0.802986,-6.016025,2405.887494,1.625221,0.043913,0.001820,0.174919
-2.190045,-6.023295,2401.083744,1.059359,0.187136,0.001838,0.135851
-3.577103,-6.030565,2396.279993,0.582504,0.252396,0.003605,0.633679
-4.964162,-6.037834,2391.476243,0.562160,0.017734,0.003278,1.028615
-6.351220,-6.045104,2386.672493,1.219779,0.208664,0.003590,0.698643
-7.738279,-6.052373,2381.868743,1.886498,0.019797,0.003820,0.633273
-9.125337,-6.059643,2377.064993,2.118199,0.009527,0.003502,0.600193
-10.512396,-6.066913,2372.261242,2.811136,0.018193,0.003249,0.714395
-11.899454,-6.074182,2367.457492,3.831273,0.009392,0.003633,0.913455
-13.286512,-6.081452,2362.653742,3.831273,0.009392,0.003633,0.913455
-14.673571,-6.088721,2357.849992,2.910828,0.009792,0.003549,1.357218
-16.060629,-6.095991,2353.046242,1.183296,0.085717,0.007123,1.466174
-17.447688,-6.103261,2348.242491,0.699798,0.130247,0.003786,2.316980
-18.834746,-6.110530,2343.438741,0.859423,0.018821,0.003400,2.172678
-20.221805,-6.117800,2338.634991,1.289967,0.010000,0.003581,2.147017
-21.608863,-6.125069,2333.831241,0.541018,0.102106,0.003731,1.939760
-22.995922,-6.132339,2329.027491,0.890549,0.047771,0.003353,2.193176
-24.382980,-6.139609,2324.223740,0.795006,0.039063,0.003413,2.635611
-25.770038,-6.146878,2319.419990,0.902857,0.084417,0.005190,0.772395
-27.157097,-6.154148,2314.616240,1.545357,0.030310,0.005018,0.881492
-28.544155,-6.161417,2309.812490,1.584313,0.157583,0.004751,0.765443
-29.931214,-6.168687,2305.008740,0.830878,0.265830,0.005650,0.700829
-31.318272,-6.175957,2300.204989,1.560988,0.285747,0.005565,0.755949
-32.705331,-6.183226,2295.401239,1.647949,0.406587,0.010129,0.301049
-34.092389,-6.190496,2290.597489,2.051891,0.252404,0.058150,0.451872
-35.479448,-6.197765,2285.793739,2.477660,0.023358,0.192312,0.711464
-36.866506,-6.205035,2280.989989,2.500931,0.028578,0.015760,0.395659
-38.253564,-6.212305,2276.186238,3.524118,0.007762,0.290603,0.481559
-39.640623,-6.219574,2271.382488,3.250733,0.013865,0.075202,0.370840
-41.027681,-6.226844,2266.578738,2.382915,0.008465,0.021804,0.322868
92.905171,1.664360,2549.282634,1.430976,0.001870,0.103351,0.109170
91.248640,1.615736,2544.565269,0.961406,0.004087,0.110956,0.076366
89.592109,1.567113,2539.847903,0.853218,0.004825,0.064626,0.028908
87.935577,1.518489,2535.130537,0.800992,0.002741,0.048028,0.027334
86.279046,1.469865,2530.413171,0.403687,0.001128,0.091237,0.029473
84.622515,1.421242,2525.695806,0.657941,0.053403,0.131603,0.015640
82.965983,1.372618,2520.978440,0.733072,0.004694,0.113070,0.028620
81.309452,1.323994,2516.261074,1.126756,0.000712,0.087926,0.067572
79.652920,1.275370,2511.543708,0.938279,0.000515,0.050490,0.112288
77.996389,1.226747,2506.826343,0.400982,0.000966,0.057604,0.131706
76.339858,1.178123,2502.108977,0.005119,0.001968,0.049886,0.155975
74.683326,1.129499,2497.391611,0.004796,0.006433,0.003951,0.611527
73.026795,1.080876,2492.674245,0.004796,0.006433,0.003951,0.611527
71.370264,1.032252,2487.956880,0.425498,0.007956,0.003962,0.326932
69.713732,0.983628,2483.239514,0.550645,0.006963,0.004173,0.312550
68.057201,0.935005,2478.522148,0.330849,0.003602,0.002079,0.351060
66.400670,0.886381,2473.804782,0.536041,0.003684,0.002136,0.448535
64.744138,0.837757,2469.087417,0.225119,0.003196,0.001841,0.260891
63.087607,0.789133,2464.370051,0.079310,0.003387,0.001938,0.225288
61.431076,0.740510,2459.652685,0.048401,0.003870,0.002377,0.324175
59.774544,0.691886,2454.935319,0.085403,0.013499,0.022993,0.257350
58.118013,0.643262,2450.217954,0.441931,0.006880,0.002375,0.139700
56.461481,0.594639,2445.500588,1.010591,0.004052,0.002268,0.106560
54.804950,0.546015,2440.783222,1.095594,0.012465,0.001810,0.047988
53.148419,0.497391,2436.065856,1.170937,0.020035,0.001894,0.045418
51.491887,0.448768,2431.348491,1.179806,0.438875,0.002274,0.007559
49.835356,0.400144,2426.631125,1.252173,0.265775,0.002081,0.006965
48.178825,0.351520,2421.913759,1.337109,0.339935,0.002052,0.024797
46.522293,0.302897,2417.196393,0.939912,0.393275,0.002173,0.061474
44.865762,0.254273,2412.479028,1.449298,0.447850,0.002153,0.065520
43.209231,0.205649,2407.761662,1.449298,0.447850,0.002153,0.065520
41.552699,0.157025,2403.044296,1.710771,1.014933,0.003593,0.097157
39.896168,0.108402,2398.326930,2.489143,0.634901,0.003661,0.154376
38.239637,0.059778,2393.609565,1.160234,1.052580,0.003473,0.199802
36.583105,0.011154,2388.892199,0.992528,0.747445,0.003383,0.374455
34.926574,-0.037469,2384.174833,0.135566,0.491784,0.003162,0.217201
33.270042,-0.086093,2379.457467,0.005279,0.261065,0.003399,0.338827
31.613511,-0.134717,2374.740102,0.168529,0.150783,0.003818,0.830540
29.956980,-0.183340,2370.022736,0.102635,0.093931,0.003136,0.782231
28.300448,-0.231964,2365.305370,0.324239,0.038158,0.003540,1.135159
26.643917,-0.280588,2360.588004,0.562971,0.059351,0.003569,1.028971
24.987386,-0.329212,2355.870639,0.428428,0.009237,0.003306,1.896520
23.330854,-0.377835,2351.153273,1.171380,0.005180,0.003486,2.868611
21.674323,-0.426459,2346.435907,0.384095,0.005419,0.003528,2.629096
20.017792,-0.475083,2341.718541,0.403878,0.009584,0.003425,1.834785
18.361260,-0.523706,2337.001176,0.937656,0.005334,0.003898,2.474355
16.704729,-0.572330,2332.283810,0.989733,0.005523,0.003770,2.754674
15.048198,-0.620954,2327.566444,0.989733,0.005523,0.003770,2.754674
13.391666,-0.669577,2322.849078,0.487564,0.036309,0.003492,1.791028
11.735135,-0.718201,2318.131713,0.144341,0.009043,0.003431,2.496371
10.078603,-0.766825,2313.414347,1.165435,0.004794,0.003472,2.648757
8.422072,-0.815449,2308.696981,2.575286,0.004822,0.003382,2.522258
6.765541,-0.864072,2303.979615,3.253830,0.005121,0.003721,2.413081
5.109009,-0.912696,2299.262250,2.199362,0.004610,0.003235,1.895537
3.452478,-0.961320,2294.544884,9.059935,0.001906,0.004857,2.420065
1.795947,-1.009943,2289.827518,6.121860,0.001854,0.004640,1.711472
0.139415,-1.058567,2285.110152,6.970749,0.001904,0.004701,1.065549
-1.517116,-1.107191,2280.392787,1.675503,0.002082,0.005029,1.764610
-3.173647,-1.155814,2275.675421,1.884320,0.002190,0.005093,1.110202
-4.830179,-1.204438,2270.958055,1.469066,0.003703,0.004655,1.097934
-6.486710,-1.253062,2266.240689,2.184863,0.003517,0.004555,0.442943
-8.143241,-1.301686,2261.523324,1.676054,0.011274,0.010286,0.963049
-9.799773,-1.350309,2256.805958,0.686507,0.023106,0.368580,1.193412
-11.456304,-1.398933,2252.088592,0.557910,0.109359,0.535846,1.175408
-13.112836,-1.447557,2247.371226,1.549368,0.013928,0.393897,0.976538
-14.769367,-1.496180,2242.653861,1.549368,0.013928,0.393897,0.976538
-16.425898,-1.544804,2237.936495,2.325383,0.098410,0.005896,0.453342
-50.531413,45.202579,2551.186723,4.712958,0.000526,0.000511,0.174722
-51.884484,45.242159,2546.373447,6.455463,0.000486,0.000495,0.242364
-53.237555,45.281739,2541.560170,2.636106,0.000526,0.000521,0.199292
-54.590626,45.321319,2536.746894,2.924866,0.000498,0.000958,0.207027
-55.943698,45.360899,2531.933617,2.163474,0.000467,0.000477,0.244778
-57.296769,45.400479,2527.120340,5.278092,0.000482,0.000522,0.281218
-58.649840,45.440059,2522.307064,4.691586,0.000531,0.000610,0.391766
-60.002911,45.479639,2517.493787,3.436331,0.000484,0.004920,0.257796
-61.355983,45.519219,2512.680511,3.436331,0.000484,0.004920,0.257796
-62.709054,45.558799,2507.867234,5.576928,0.000473,0.006593,0.264360
-64.062125,45.598379,2503.053957,2.911162,0.000449,0.024984,0.191092
-65.415197,45.637959,2498.240681,4.739887,0.003074,0.166429,0.856128
-66.768268,45.677539,2493.427404,7.058795,0.003360,0.023517,0.707925
-68.121339,45.717120,2488.614128,5.096172,0.003574,0.081356,0.755624
-69.474410,45.756700,2483.800851,3.315615,0.003362,0.318635,0.625737
-70.827482,45.796280,2478.987575,6.320694,0.003366,0.317395,0.737266
-72.180553,45.835860,2474.174298,6.281612,0.003232,0.188678,0.982040
-73.533624,45.875440,2469.361021,6.472596,0.003280,0.057814,1.028011
-74.886695,45.915020,2464.547745,7.608109,0.002860,0.081652,0.866724
-76.239767,45.954600,2459.734468,17.480467,0.003461,0.196231,0.755259
-77.592838,45.994180,2454.921192,28.504648,0.003227,0.210726,0.639696
-78.945909,46.033760,2450.107915,18.595931,0.003354,0.397265,0.500866
-80.298981,46.073340,2445.294638,14.852904,0.003403,0.316566,0.467973
-81.652052,46.112920,2440.481362,10.751131,0.003526,0.191658,0.614555
-83.005123,46.152500,2435.668085,14.582852,0.003611,0.177037,0.674117
-84.358194,46.192080,2430.854809,9.997283,0.003351,0.014233,0.959566
-85.711266,46.231660,2426.041532,7.550409,0.003375,0.108724,0.993337
-87.064337,46.271240,2421.228255,14.039020,0.003229,0.054101,0.762020
-88.417408,46.310821,2416.414979,6.316850,0.003393,0.266176,0.781366
-89.770479,46.350401,2411.601702,4.915986,0.003214,0.326776,0.996466
-91.123551,46.389981,2406.788426,3.453064,0.003357,0.204197,0.938477
-92.476622,46.429561,2401.975149,3.323456,0.003159,0.401461,1.284250
-93.829693,46.469141,2397.161872,4.571119,0.003231,0.355069,1.074126
-95.182765,46.508721,2392.348596,1.671720,0.003649,0.302484,1.949215
-96.535836,46.548301,2387.535319,1.671720,0.003649,0.302484,1.949215
-97.888907,46.587881,2382.722043,1.443686,0.003311,0.008467,2.407280
-99.241978,46.627461,2377.908766,0.580541,0.003392,0.004058,1.568843
-100.595050,46.667041,2373.095490,0.803317,0.003410,0.002138,1.237657
-101.948121,46.706621,2368.282213,0.283333,0.004410,0.003659,4.675812
-103.301192,46.746201,2363.468936,0.004685,0.004783,0.006698,4.926099
-104.654263,46.785781,2358.655660,0.004875,0.004906,0.003559,5.679049
-106.007335,46.825361,2353.842383,0.423811,0.004916,0.007309,6.827541
-107.360406,46.864941,2349.029107,0.523972,0.004487,0.003510,6.268058
-108.713477,46.904522,2344.215830,0.110976,0.001993,0.005142,6.436066
-110.066549,46.944102,2339.402553,0.160268,0.002113,0.005373,5.520411
-111.419620,46.983682,2334.589277,1.568808,0.001841,0.018436,4.604058
-112.772691,47.023262,2329.776000,2.118118,0.001791,0.029461,4.947477
-114.125762,47.062842,2324.962724,4.840706,0.001874,0.005149,4.601339
-115.478834,47.102422,2320.149447,2.339163,0.002059,0.010513,3.029026
-116.831905,47.142002,2315.336170,4.365361,0.001870,0.019503,2.540097
-118.184976,47.181582,2310.522894,5.219199,0.001930,0.009576,1.746337
-119.538047,47.221162,2305.709617,2.453887,0.004040,0.325929,1.360625
-120.891119,47.260742,2300.896341,3.624915,0.033522,0.762972,0.479826
-122.244190,47.300322,2296.083064,6.825152,0.030620,0.238342,0.269235
-123.597261,47.339902,2291.269787,8.404734,0.007448,0.009658,0.468184
-124.950333,47.379482,2286.456511,9.876368,0.007857,0.424885,0.550800
-126.303404,47.419062,2281.643234,5.281462,0.213569,0.594610,0.188024
-127.656475,47.458642,2276.829958,2.668522,0.412551,0.280921,0.134856
